date,sum,mean,min,max,count
2021-09-27,6.399,0.2782173913043478,0.226,0.308,23
2021-09-28,5.368,0.2825263157894737,0.233,0.304,19
2021-09-29,17.192,0.28653333333333336,0.228,0.328,60
2021-09-30,3.661,0.2816153846153846,0.261,0.298,13
2021-10-01,7.852,0.27075862068965517,0.224,0.341,29
2021-10-02,4.4879999999999995,0.28049999999999997,0.242,0.315,16
2021-10-03,3.899,0.2785,0.255,0.291,14
2021-10-04,8.133,0.27109999999999995,0.212,0.307,30
2021-10-05,2.872,0.2872,0.266,0.298,10
2021-10-06,2.215,0.276875,0.266,0.291,8
2021-10-07,3.115,0.2831818181818182,0.257,0.31,11
2021-10-08,2.559,0.2843333333333333,0.258,0.3,9
2021-10-09,2.045,0.29214285714285715,0.259,0.311,7
2021-10-10,6.041,0.2876666666666667,0.256,0.313,21
2021-10-11,2.802,0.2802,0.252,0.302,10
2021-10-12,4.875,0.2867647058823529,0.26,0.308,17
2021-10-13,7.75,0.2767857142857143,0.257,0.31,28
2021-10-14,1.705,0.2841666666666667,0.27,0.301,6
2021-10-15,6.7829999999999995,0.28262499999999996,0.249,0.305,24
2021-10-16,3.09,0.2809090909090909,0.265,0.313,11
2021-10-17,9.616,0.2671111111111111,0.241,0.31,36
2021-10-18,7.257,0.2791153846153846,0.243,0.311,26
2021-10-19,4.219,0.28126666666666666,0.261,0.321,15
2021-10-20,3.6870000000000003,0.28361538461538466,0.255,0.325,13
2021-10-21,10.702,0.2744102564102564,0.244,0.31,39
2021-10-22,8.428,0.28093333333333337,0.247,0.313,30
2021-10-23,5.378,0.2830526315789474,0.251,0.317,19
2021-10-24,0.5780000000000001,0.28900000000000003,0.276,0.302,2
2021-10-25,16.507,0.2797796610169492,0.239,0.317,59
2021-10-26,1.138,0.2845,0.271,0.3,4
2021-10-27,17.486,0.28665573770491803,0.256,0.317,61
2021-10-28,3.658,0.2813846153846154,0.237,0.313,13
2021-10-29,5.993,0.2853809523809524,0.251,0.311,21
2021-10-30,2.516,0.27955555555555556,0.236,0.311,9
2021-10-31,2.825,0.28250000000000003,0.266,0.303,10
2021-11-01,5.222,0.27484210526315794,0.259,0.299,19
2021-11-02,6.333,0.2753478260869565,0.247,0.311,23
2021-11-03,7.173,0.2758846153846154,0.237,0.301,26
2021-11-04,3.996,0.2854285714285714,0.259,0.31,14
2021-11-05,3.044,0.2767272727272727,0.245,0.301,11
2021-11-06,0.586,0.293,0.286,0.3,2
2021-11-07,1.76,0.29333333333333333,0.258,0.327,6
2021-11-08,2.259,0.282375,0.245,0.317,8
2021-11-09,4.787,0.28158823529411764,0.25,0.309,17
2021-11-10,2.47,0.2744444444444445,0.26,0.291,9
2021-11-11,8.333,0.27776666666666666,0.251,0.31,30
2021-11-12,3.355,0.27958333333333335,0.261,0.31,12
2021-11-13,9.401,0.2686,0.232,0.301,35
2021-11-14,2.46,0.2733333333333333,0.244,0.288,9
2021-11-15,1.928,0.2754285714285714,0.261,0.298,7
2021-11-16,3.508,0.26984615384615385,0.237,0.294,13
2021-11-17,5.474,0.2737,0.257,0.295,20
2021-11-18,6.088,0.2767272727272727,0.251,0.303,22
2021-11-19,5.604,0.2949473684210526,0.273,0.324,19
2021-11-20,5.234999999999999,0.2908333333333333,0.216,0.32,18
2021-11-21,10.359,0.27997297297297297,0.216,0.325,37
2021-11-22,9.461,0.27826470588235297,0.229,0.315,34
2021-11-23,5.811,0.29055,0.258,0.317,20
2021-11-24,13.039,0.28345652173913044,0.244,0.324,46
2021-11-25,9.126,0.2851875,0.267,0.316,32
